"","n4","Freq"
"1288","to pick it up",9
"1289","to pick up the",9
"1290","to see if the",9
"1291","to see you on",9
"1292","to sit down and",9
"1293","to talk about the",9
"1294","to talk to you",9
"1295","to the next level",9
"1296","to try it out",9
"1297","to try to get",9
"1298","toward the end of",9
"1299","trying to make a",9
"1300","until the end of",9
"1301","want to do it",9
"1302","was a time when",9
"1303","was great to see",9
"1304","was lucky enough to",9
"1305","we are looking forward",9
"1306","we are trying to",9
"1307","we had a great",9
"1308","we have a lot",9
"1309","we have to do",9
"1310","we just have to",9
"1311","we just need to",9
"1312","we need to do",9
"1313","we need to have",9
"1314","we want to be",9
"1315","were going to have",9
"1316","what are some of",9
"1317","what i was doing",9
"1318","when i get back",9
"1319","when it came to",9
"1320","when you look at",9
"1321","will be on the",9
"1322","will give you a",9
"1323","winner will be announced",9
"1324","with a bit of",9
"1325","with left in the",9
"1326","would be fun to",9
"1327","would have been the",9
"1328","would like to be",9
"1329","would love to hear",9
"1330","wouldnt be able to",9
"1331","you can get a",9
"1332","you dont know what",9
"1333","you dont need to",9
"1334","you have a good",9
"1335","you have to go",9
"1336","you like to see",9
"1337","you might as well",9
"1338","you need to do",9
"1339","you thank you thank",9
"1340","a beautiful day in",8
"1341","a big part of",8
"1342","a big thank you",8
"1343","a few days after",8
"1344","a good place to",8
"1345","a lead in the",8
"1346","a long long time",8
"1347","a long time ago",8
"1348","a lot of great",8
"1349","a lot of them",8
"1350","a man and a",8
"1351","a number of years",8
"1352","a result of the",8
"1353","a third of the",8
"1354","a waste of time",8
"1355","able to make it",8
"1356","about half of the",8
"1357","about the lack of",8
"1358","according to the national",8
"1359","all over the country",8
"1360","all the time but",8
"1361","all the time in",8
"1362","all the way through",8
"1363","all you need to",8
"1364","always going to be",8
"1365","an easy way to",8
"1366","and i cant wait",8
"1367","and i dont know",8
"1368","and i dont think",8
"1369","and i have no",8
"1370","and i hope you",8
"1371","and im going to",8
"1372","and it is not",8
"1373","and there was a",8
"1374","and this is the",8
"1375","and we had a",8
"1376","and you have to",8
"1377","another part of the",8
"1378","are a couple of",8
"1379","are looking for a",8
"1380","are one of the",8
"1381","are supposed to be",8
"1382","are the ones that",8
"1383","as a way of",8
"1384","as an example of",8
"1385","as long as i",8
"1386","as we all know",8
"1387","asked me if i",8
"1388","at the corner of",8
"1389","at the expense of",8
"1390","at the time i",8
"1391","be a good time",8
"1392","be able to go",8
"1393","be able to have",8
"1394","be the only one",8
"1395","be used as a",8
"1396","bring to a boil",8
"1397","but for some reason",8
"1398","cant wait to go",8
"1399","cant wait to have",8
"1400","chance to win a",8
"1401","check out the new",8
"1402","coming out of the",8
"1403","did not respond to",8
"1404","didnt have time to",8
"1405","do you think you",8
"1406","does not want to",8
"1407","doing the same thing",8
"1408","dont have to worry",8
"1409","dont need to be",8
"1410","dont want to do",8
"1411","early in the morning",8
"1412","end of the week",8
"1413","every single one of",8
"1414","everyone who came out",8
"1415","felt like i was",8
"1416","few weeks ago i",8
"1417","for a few minutes",8
"1418","for a number of",8
"1419","for a week i",8
"1420","for all of us",8
"1421","for it to be",8
"1422","for more information about",8
"1423","for one of the",8
"1424","for the heads up",8
"1425","for the past years",8
"1426","for the record i",8
"1427","forward to a great",8
"1428","forward to your tweets",8
"1429","from around the world",8
"1430","from noon to pm",8
"1431","from start to finish",8
"1432","game of the season",8
"1433","getting a lot of",8
"1434","glad you like it",8
"1435","good luck with the",8
"1436","great to meet you",8
"1437","had a great day",8
"1438","had to do was",8
"1439","happy birthday to the",8
"1440","happy to have you",8
"1441","hard to believe that",8
"1442","has been able to",8
"1443","has been charged with",8
"1444","has to be a",8
"1445","have a right to",8
"1446","have been working on",8
"1447","have nothing to do",8
"1448","have the money to",8
"1449","having a good time",8
"1450","he doesnt want to",8
"1451","he was able to",8
"1452","hope you are having",8
"1453","hope youre having a",8
"1454","how i feel about",8
"1455","hunter matt hunter matt",8
"1456","i am looking forward",8
"1457","i am so happy",8
"1458","i can think of",8
"1459","i cant help it",8
"1460","i cant remember the",8
"1461","i cant seem to",8
"1462","i could go on",8
"1463","i do not like",8
"1464","i do not want",8
"1465","i dont know the",8
"1466","i dont like the",8
"1467","i dont think anyone",8
"1468","i dont think they",8
"1469","i feel like ive",8
"1470","i have a few",8
"1471","i have a new",8
"1472","i have decided to",8
"1473","i havent been able",8
"1474","i hope that you",8
"1475","i hope you all",8
"1476","i knew it was",8
"1477","i know i dont",8
"1478","i know i know",8
"1479","i love it when",8
"1480","i love you too",8
"1481","i miss you too",8
"1482","i need to know",8
"1483","i realized that i",8
"1484","i think i may",8
"1485","i think i would",8
"1486","i think it will",8
"1487","i think that i",8
"1488","i think that is",8
"1489","i think that the",8
"1490","i thought that was",8
"1491","i used to be",8
"1492","i used to think",8
"1493","i wanna go to",8
"1494","i was in a",8
"1495","i was looking for",8
"1496","i was lucky enough",8
"1497","i was so excited",8
"1498","i will be there",8
"1499","i will tell you",8
"1500","i would have liked",8
"1501","i would have to",8
"1502","id like to be",8
"1503","if i were to",8
"1504","if there is one",8
"1505","if you are looking",8
"1506","if you do not",8
"1507","if you know what",8
"1508","im going to bed",8
"1509","im going to miss",8
"1510","in a certain way",8
"1511","in a few years",8
"1512","in a number of",8
"1513","in a statement that",8
"1514","in an interview that",8
"1515","in high school and",8
"1516","in love with the",8
"1517","in some of the",8
"1518","in the bay area",8
"1519","in the center of",8
"1520","in the house and",8
"1521","in the mood to",8
"1522","in the new york",8
"1523","in the regular season",8
"1524","in the right place",8
"1525","in the second quarter",8
"1526","is a good day",8
"1527","is a list of",8
"1528","is going to have",8
"1529","is the fact that",8
"1530","is the kind of",8
"1531","it is a great",8
"1532","it is easy to",8
"1533","it is not the",8
"1534","it is what it",8
"1535","it may not be",8
"1536","it needs to be",8
"1537","it one of the",8
"1538","it reminds me of",8
"1539","it used to be",8
"1540","it was a beautiful",8
"1541","it was a little",8
"1542","it was like a",8
"1543","its all about the",8
"1544","its easy to forget",8
"1545","just got home from",8
"1546","keep an eye on",8
"1547","keep up the good",8
"1548","keep up the great",8
"1549","know if you need",8
"1550","know what that means",8
"1551","later in the day",8
"1552","learn more about the",8
"1553","less than a month",8
"1554","let me know how",8
"1555","like us on facebook",8
"1556","looking forward to meeting",8
"1557","many of the same",8
"1558","martin luther king jr",8
"1559","minutes or until the",8
"1560","more than two years",8
"1561","my mom and i",8
"1562","need to do to",8
"1563","need to go to",8
"1564","no matter what you",8
"1565","not much of a",8
"1566","not want to be",8
"1567","now that i have",8
"1568","of the day is",8
"1569","of the people who",8
"1570","of the season i",8
"1571","of the st louis",8
"1572","of the year in",8
"1573","on his way to",8
"1574","on our way to",8
"1575","on the basis of",8
"1576","on the lookout for",8
"1577","on the plus side",8
"1578","on the streets of",8
"1579","one of the great",8
"1580","one of the main",8
"1581","one of these days",8
"1582","one part of the",8
"1583","one point in the",8
"1584","over the past two",8
"1585","over the past years",8
"1586","part of my life",8
"1587","rest of the day",8
"1588","right now i cant",8
"1589","second half of the",8
"1590","send me an email",8
"1591","shout out to my",8
"1592","so im going to",8
"1593","so much that i",8
"1594","so that i could",8
"1595","so that they can",8
"1596","somebody that i used",8
"1597","sometimes you have to",8
"1598","spend a lot of",8
"1599","take it to the",8
"1600","takes a lot of",8
"1601","thanks for a great",8
"1602","thanks for the tweet",8
"1603","thanks for your support",8
"1604","that all the time",8
"1605","that is one of",8
"1606","that it is a",8
"1607","that it is not",8
"1608","that needs to be",8
"1609","that you have to",8
"1610","the best part is",8
"1611","the case of the",8
"1612","the cost of the",8
"1613","the end of last",8
"1614","the first time this",8
"1615","the hands of the",8
"1616","the idea of a",8
"1617","the integrity of the",8
"1618","the kingdom of god",8
"1619","the land of the",8
"1620","the los angeles times",8
"1621","the most important thing",8
"1622","the one and only",8
"1623","the only one that",8
"1624","the other day i",8
"1625","the part of the",8
"1626","the past few months",8
